Index,Date,Open,High,Low,Close,Adj Close,Volume
NYA,22-09-1969,561.150024,561.150024,561.150024,561.150024,561.150024,0
NYA,23-09-1969,561.25,561.25,561.25,561.25,561.25,0
NYA,24-09-1969,560.200012,560.200012,560.200012,560.200012,560.200012,0
NYA,25-09-1969,556.070007,556.070007,556.070007,556.070007,556.070007,0
NYA,26-09-1969,552.27002,552.27002,552.27002,552.27002,552.27002,0
NYA,29-09-1969,548.25,548.25,548.25,548.25,548.25,0
NYA,30-09-1969,546.559998,546.559998,546.559998,546.559998,546.559998,0
NYA,01-10-1969,543.169983,543.169983,543.169983,543.169983,543.169983,0
NYA,02-10-1969,547.719971,547.719971,547.719971,547.719971,547.719971,0
NYA,03-10-1969,547.400024,547.400024,547.400024,547.400024,547.400024,0
NYA,06-10-1969,548.349976,548.349976,548.349976,548.349976,548.349976,0
NYA,07-10-1969,547.080017,547.080017,547.080017,547.080017,547.080017,0
NYA,08-10-1969,544.440002,544.440002,544.440002,544.440002,544.440002,0
NYA,09-10-1969,546.23999,546.23999,546.23999,546.23999,546.23999,0
NYA,10-10-1969,549.619995,549.619995,549.619995,549.619995,549.619995,0
NYA,13-10-1969,556.5,556.5,556.5,556.5,556.5,0
NYA,14-10-1969,563.789978,563.789978,563.789978,563.789978,563.789978,0
NYA,15-10-1969,564.210022,564.210022,564.210022,564.210022,564.210022,0
NYA,16-10-1969,568.440002,568.440002,568.440002,568.440002,568.440002,0
NYA,17-10-1969,568.02002,568.02002,568.02002,568.02002,568.02002,0
NYA,20-10-1969,569.710022,569.710022,569.710022,569.710022,569.710022,0
NYA,21-10-1969,574.26001,574.26001,574.26001,574.26001,574.26001,0
NYA,22-10-1969,577.960022,577.960022,577.960022,577.960022,577.960022,0
NYA,23-10-1969,576.159973,576.159973,576.159973,576.159973,576.159973,0
NYA,24-10-1969,580.390015,580.390015,580.390015,580.390015,580.390015,0
NYA,27-10-1969,579.76001,579.76001,579.76001,579.76001,579.76001,0
NYA,28-10-1969,578.169983,578.169983,578.169983,578.169983,578.169983,0
NYA,29-10-1969,573.099976,573.099976,573.099976,573.099976,573.099976,0
NYA,30-10-1969,573.940002,573.940002,573.940002,573.940002,573.940002,0
NYA,31-10-1969,575.73999,575.73999,575.73999,575.73999,575.73999,0
NYA,03-11-1969,575.320007,575.320007,575.320007,575.320007,575.320007,0
NYA,04-11-1969,575.849976,575.849976,575.849976,575.849976,575.849976,0
NYA,05-11-1969,578.380005,578.380005,578.380005,578.380005,578.380005,0
NYA,06-11-1969,578.700012,578.700012,578.700012,578.700012,578.700012,0
NYA,07-11-1969,582.299988,582.299988,582.299988,582.299988,582.299988,0
NYA,10-11-1969,582.820007,582.820007,582.820007,582.820007,582.820007,0
NYA,11-11-1969,580.919983,580.919983,580.919983,580.919983,580.919983,0
NYA,12-11-1969,580.070007,580.070007,580.070007,580.070007,580.070007,0
NYA,13-11-1969,576.900024,576.900024,576.900024,576.900024,576.900024,0
NYA,14-11-1969,574.469971,574.469971,574.469971,574.469971,574.469971,0
NYA,17-11-1969,570.140015,570.140015,570.140015,570.140015,570.140015,0
NYA,18-11-1969,569.919983,569.919983,569.919983,569.919983,569.919983,0
NYA,19-11-1969,567.070007,567.070007,567.070007,567.070007,567.070007,0
NYA,20-11-1969,560.830017,560.830017,560.830017,560.830017,560.830017,0
NYA,21-11-1969,557.02002,557.02002,557.02002,557.02002,557.02002,0
NYA,24-11-1969,551.099976,551.099976,551.099976,551.099976,551.099976,0
NYA,25-11-1969,549.619995,549.619995,549.619995,549.619995,549.619995,0
NYA,26-11-1969,551.530029,551.530029,551.530029,551.530029,551.530029,0
NYA,28-11-1969,555.02002,555.02002,555.02002,555.02002,555.02002,0
NYA,01-12-1969,551.099976,551.099976,551.099976,551.099976,551.099976,0
NYA,02-12-1969,547.51001,547.51001,547.51001,547.51001,547.51001,0
NYA,03-12-1969,541.159973,541.159973,541.159973,541.159973,541.159973,0
NYA,04-12-1969,543.070007,543.070007,543.070007,543.070007,543.070007,0
NYA,05-12-1969,541.380005,541.380005,541.380005,541.380005,541.380005,0
NYA,08-12-1969,534.080017,534.080017,534.080017,534.080017,534.080017,0
NYA,09-12-1969,534.929993,534.929993,534.929993,534.929993,534.929993,0
NYA,10-12-1969,533.659973,533.659973,533.659973,533.659973,533.659973,0
NYA,11-12-1969,534.080017,534.080017,534.080017,534.080017,534.080017,0
NYA,12-12-1969,535.669983,535.669983,535.669983,535.669983,535.669983,0
NYA,15-12-1969,534.179993,534.179993,534.179993,534.179993,534.179993,0
NYA,16-12-1969,529.109985,529.109985,529.109985,529.109985,529.109985,0
NYA,17-12-1969,526.359985,526.359985,526.359985,526.359985,526.359985,0
NYA,18-12-1969,534.820007,534.820007,534.820007,534.820007,534.820007,0
NYA,19-12-1969,539.26001,539.26001,539.26001,539.26001,539.26001,0
NYA,22-12-1969,534.289978,534.289978,534.289978,534.289978,534.289978,0
NYA,23-12-1969,531.650024,531.650024,531.650024,531.650024,531.650024,0
NYA,24-12-1969,537.890015,537.890015,537.890015,537.890015,537.890015,0
NYA,26-12-1969,542.330017,542.330017,542.330017,542.330017,542.330017,0
NYA,29-12-1969,538.52002,538.52002,538.52002,538.52002,538.52002,0
NYA,30-12-1969,541.690002,541.690002,541.690002,541.690002,541.690002,0
NYA,31-12-1969,544.859985,544.859985,544.859985,544.859985,544.859985,0
NYA,02-01-1970,550.890015,550.890015,550.890015,550.890015,550.890015,0
NYA,05-01-1970,553.640015,553.640015,553.640015,553.640015,553.640015,0
NYA,06-01-1970,549.830017,549.830017,549.830017,549.830017,549.830017,0
NYA,07-01-1970,548.98999,548.98999,548.98999,548.98999,548.98999,0
NYA,08-01-1970,549.409973,549.409973,549.409973,549.409973,549.409973,0
NYA,09-01-1970,547.929993,547.929993,547.929993,547.929993,547.929993,0
NYA,12-01-1970,543.599976,543.599976,543.599976,543.599976,543.599976,0
NYA,13-01-1970,543.909973,543.909973,543.909973,543.909973,543.909973,0
NYA,14-01-1970,542.859985,542.859985,542.859985,542.859985,542.859985,0
NYA,15-01-1970,542.859985,542.859985,542.859985,542.859985,542.859985,0
NYA,16-01-1970,538.630005,538.630005,538.630005,538.630005,538.630005,0
NYA,19-01-1970,531.539978,531.539978,531.539978,531.539978,531.539978,0
NYA,20-01-1970,532.48999,532.48999,532.48999,532.48999,532.48999,0
NYA,21-01-1970,532.919983,532.919983,532.919983,532.919983,532.919983,0
NYA,22-01-1970,533.22998,533.22998,533.22998,533.22998,533.22998,0
NYA,23-01-1970,527.950012,527.950012,527.950012,527.950012,527.950012,0
NYA,26-01-1970,522.130005,522.130005,522.130005,522.130005,522.130005,0
NYA,27-01-1970,518.539978,518.539978,518.539978,518.539978,518.539978,0
NYA,28-01-1970,513.780029,513.780029,513.780029,513.780029,513.780029,0
NYA,29-01-1970,506.899994,506.899994,506.899994,506.899994,506.899994,0
NYA,30-01-1970,502.679993,502.679993,502.679993,502.679993,502.679993,0
NYA,02-02-1970,506.690002,506.690002,506.690002,506.690002,506.690002,0
NYA,03-02-1970,513.140015,513.140015,513.140015,513.140015,513.140015,0
NYA,04-02-1970,509.549988,509.549988,509.549988,509.549988,509.549988,0
NYA,05-02-1970,507.329987,507.329987,507.329987,507.329987,507.329987,0
NYA,06-02-1970,510.079987,510.079987,510.079987,510.079987,510.079987,0
NYA,09-02-1970,514.309998,514.309998,514.309998,514.309998,514.309998,0
NYA,10-02-1970,509.649994,509.649994,509.649994,509.649994,509.649994,0
NYA,11-02-1970,514.409973,514.409973,514.409973,514.409973,514.409973,0
NYA,12-02-1970,513.570007,513.570007,513.570007,513.570007,513.570007,0
NYA,13-02-1970,512.719971,512.719971,512.719971,512.719971,512.719971,0
NYA,16-02-1970,512.299988,512.299988,512.299988,512.299988,512.299988,0
NYA,17-02-1970,511.350006,511.350006,511.350006,511.350006,511.350006,0
NYA,18-02-1970,517.369995,517.369995,517.369995,517.369995,517.369995,0
NYA,19-02-1970,519.059998,519.059998,519.059998,519.059998,519.059998,0
NYA,20-02-1970,520.22998,520.22998,520.22998,520.22998,520.22998,0
NYA,24-02-1970,520.22998,520.22998,520.22998,520.22998,520.22998,0
NYA,25-02-1970,528.369995,528.369995,528.369995,528.369995,528.369995,0
NYA,26-02-1970,525.830017,525.830017,525.830017,525.830017,525.830017,0
NYA,27-02-1970,529.73999,529.73999,529.73999,529.73999,529.73999,0
NYA,02-03-1970,530.700012,530.700012,530.700012,530.700012,530.700012,0
NYA,03-03-1970,533.76001,533.76001,533.76001,533.76001,533.76001,0
NYA,04-03-1970,532.700012,532.700012,532.700012,532.700012,532.700012,0
NYA,05-03-1970,532.599976,532.599976,532.599976,532.599976,532.599976,0
NYA,06-03-1970,529.109985,529.109985,529.109985,529.109985,529.109985,0
NYA,09-03-1970,523.51001,523.51001,523.51001,523.51001,523.51001,0
NYA,10-03-1970,524.25,524.25,524.25,524.25,524.25,0
NYA,11-03-1970,523.719971,523.719971,523.719971,523.719971,523.719971,0
NYA,12-03-1970,521.390015,521.390015,521.390015,521.390015,521.390015,0
NYA,13-03-1970,518.320007,518.320007,518.320007,518.320007,518.320007,0
NYA,16-03-1970,512.609985,512.609985,512.609985,512.609985,512.609985,0
NYA,17-03-1970,514.619995,514.619995,514.619995,514.619995,514.619995,0
NYA,18-03-1970,516,516,516,516,516,0
NYA,19-03-1970,514.830017,514.830017,514.830017,514.830017,514.830017,0
NYA,20-03-1970,512.51001,512.51001,512.51001,512.51001,512.51001,0
NYA,23-03-1970,512.190002,512.190002,512.190002,512.190002,512.190002,0
NYA,24-03-1970,517.369995,517.369995,517.369995,517.369995,517.369995,0
NYA,25-03-1970,528.26001,528.26001,528.26001,528.26001,528.26001,0
NYA,26-03-1970,529,529,529,529,529,0
NYA,30-03-1970,527.419983,527.419983,527.419983,527.419983,527.419983,0
NYA,31-03-1970,527.309998,527.309998,527.309998,527.309998,527.309998,0
NYA,01-04-1970,529.73999,529.73999,529.73999,529.73999,529.73999,0
NYA,02-04-1970,527.950012,527.950012,527.950012,527.950012,527.950012,0
NYA,03-04-1970,525.51001,525.51001,525.51001,525.51001,525.51001,0
NYA,06-04-1970,521.280029,521.280029,521.280029,521.280029,521.280029,0
NYA,07-04-1970,519.700012,519.700012,519.700012,519.700012,519.700012,0
NYA,08-04-1970,518.849976,518.849976,518.849976,518.849976,518.849976,0
NYA,09-04-1970,518.539978,518.539978,518.539978,518.539978,518.539978,0
NYA,10-04-1970,516.630005,516.630005,516.630005,516.630005,516.630005,0
NYA,13-04-1970,512.400024,512.400024,512.400024,512.400024,512.400024,0
NYA,14-04-1970,508.279999,508.279999,508.279999,508.279999,508.279999,0
NYA,15-04-1970,506.899994,506.899994,506.899994,506.899994,506.899994,0
NYA,16-04-1970,501.619995,501.619995,501.619995,501.619995,501.619995,0
NYA,17-04-1970,500.029999,500.029999,500.029999,500.029999,500.029999,0
NYA,20-04-1970,501.089996,501.089996,501.089996,501.089996,501.089996,0
NYA,21-04-1970,498.450012,498.450012,498.450012,498.450012,498.450012,0
NYA,22-04-1970,491.359985,491.359985,491.359985,491.359985,491.359985,0
NYA,23-04-1970,483.640015,483.640015,483.640015,483.640015,483.640015,0
NYA,24-04-1970,481.420013,481.420013,481.420013,481.420013,481.420013,0
NYA,27-04-1970,473.070007,473.070007,473.070007,473.070007,473.070007,0
NYA,28-04-1970,466.089996,466.089996,466.089996,466.089996,466.089996,0
NYA,29-04-1970,475.609985,475.609985,475.609985,475.609985,475.609985,0
NYA,30-04-1970,473.910004,473.910004,473.910004,473.910004,473.910004,0
NYA,01-05-1970,473.170013,473.170013,473.170013,473.170013,473.170013,0
NYA,04-05-1970,460.910004,460.910004,460.910004,460.910004,460.910004,0
NYA,05-05-1970,455.829987,455.829987,455.829987,455.829987,455.829987,0
NYA,06-05-1970,461.01001,461.01001,461.01001,461.01001,461.01001,0
NYA,07-05-1970,463.660004,463.660004,463.660004,463.660004,463.660004,0
NYA,08-05-1970,461.119995,461.119995,461.119995,461.119995,461.119995,0
NYA,11-05-1970,456.049988,456.049988,456.049988,456.049988,456.049988,0
NYA,12-05-1970,451.820007,451.820007,451.820007,451.820007,451.820007,0
NYA,13-05-1970,443.98999,443.98999,443.98999,443.98999,443.98999,0
NYA,14-05-1970,437.440002,437.440002,437.440002,437.440002,437.440002,0
NYA,15-05-1970,445.579987,445.579987,445.579987,445.579987,445.579987,0
NYA,18-05-1970,445.790009,445.790009,445.790009,445.790009,445.790009,0
NYA,19-05-1970,437.220001,437.220001,437.220001,437.220001,437.220001,0
NYA,20-05-1970,425.799988,425.799988,425.799988,425.799988,425.799988,0
NYA,21-05-1970,417.23999,417.23999,417.23999,417.23999,417.23999,0
NYA,22-05-1970,417.029999,417.029999,417.029999,417.029999,417.029999,0
NYA,25-05-1970,403.920013,403.920013,403.920013,403.920013,403.920013,0
NYA,26-05-1970,398.519989,398.519989,398.519989,398.519989,398.519989,0
NYA,27-05-1970,419.25,419.25,419.25,419.25,419.25,0
NYA,28-05-1970,430.25,430.25,430.25,430.25,430.25,0
NYA,29-05-1970,441.769989,441.769989,441.769989,441.769989,441.769989,0
NYA,01-06-1970,449.700012,449.700012,449.700012,449.700012,449.700012,0
NYA,02-06-1970,449.809998,449.809998,449.809998,449.809998,449.809998,0
NYA,03-06-1970,454.779999,454.779999,454.779999,454.779999,454.779999,0
NYA,04-06-1970,447.899994,447.899994,447.899994,447.899994,447.899994,0
NYA,05-06-1970,440.5,440.5,440.5,440.5,440.5,0
NYA,08-06-1970,441.029999,441.029999,441.029999,441.029999,441.029999,0
NYA,09-06-1970,440.920013,440.920013,440.920013,440.920013,440.920013,0
NYA,10-06-1970,436.480011,436.480011,436.480011,436.480011,436.480011,0
NYA,11-06-1970,430.350006,430.350006,430.350006,430.350006,430.350006,0
NYA,12-06-1970,428.660004,428.660004,428.660004,428.660004,428.660004,0
NYA,15-06-1970,430.029999,430.029999,430.029999,430.029999,430.029999,0
NYA,16-06-1970,439.76001,439.76001,439.76001,439.76001,439.76001,0
NYA,17-06-1970,438.809998,438.809998,438.809998,438.809998,438.809998,0
NYA,18-06-1970,441.559998,441.559998,441.559998,441.559998,441.559998,0
NYA,19-06-1970,444.730011,444.730011,444.730011,444.730011,444.730011,0
NYA,22-06-1970,441.980011,441.980011,441.980011,441.980011,441.980011,0
NYA,23-06-1970,431.200012,431.200012,431.200012,431.200012,431.200012,0
NYA,24-06-1970,426.440002,426.440002,426.440002,426.440002,426.440002,0
NYA,25-06-1970,426.329987,426.329987,426.329987,426.329987,426.329987,0
NYA,26-06-1970,423.160004,423.160004,423.160004,423.160004,423.160004,0
NYA,29-06-1970,419.570007,419.570007,419.570007,419.570007,419.570007,0
NYA,30-06-1970,418.51001,418.51001,418.51001,418.51001,418.51001,0
NYA,01-07-1970,419.880005,419.880005,419.880005,419.880005,419.880005,0
NYA,02-07-1970,419.140015,419.140015,419.140015,419.140015,419.140015,0
NYA,06-07-1970,412.589996,412.589996,412.589996,412.589996,412.589996,0
NYA,07-07-1970,409.200012,409.200012,409.200012,409.200012,409.200012,0
NYA,08-07-1970,419.040009,419.040009,419.040009,419.040009,419.040009,0
NYA,09-07-1970,425.700012,425.700012,425.700012,425.700012,425.700012,0
NYA,10-07-1970,428.660004,428.660004,428.660004,428.660004,428.660004,0
NYA,13-07-1970,428.339996,428.339996,428.339996,428.339996,428.339996,0
NYA,14-07-1970,427.809998,427.809998,427.809998,427.809998,427.809998,0
NYA,15-07-1970,432.149994,432.149994,432.149994,432.149994,432.149994,0
NYA,16-07-1970,438.179993,438.179993,438.179993,438.179993,438.179993,0
NYA,17-07-1970,445.679993,445.679993,445.679993,445.679993,445.679993,0
NYA,20-07-1970,446.320007,446.320007,446.320007,446.320007,446.320007,0
NYA,21-07-1970,441.980011,441.980011,441.980011,441.980011,441.980011,0
NYA,22-07-1970,442.51001,442.51001,442.51001,442.51001,442.51001,0
NYA,23-07-1970,448.109985,448.109985,448.109985,448.109985,448.109985,0
NYA,24-07-1970,447.059998,447.059998,447.059998,447.059998,447.059998,0
NYA,27-07-1970,446.109985,446.109985,446.109985,446.109985,446.109985,0
NYA,28-07-1970,447.059998,447.059998,447.059998,447.059998,447.059998,0
NYA,29-07-1970,448.850006,448.850006,448.850006,448.850006,448.850006,0
NYA,30-07-1970,449.070007,449.070007,449.070007,449.070007,449.070007,0
NYA,31-07-1970,448.640015,448.640015,448.640015,448.640015,448.640015,0
NYA,03-08-1970,443.040009,443.040009,443.040009,443.040009,443.040009,0
NYA,04-08-1970,443.670013,443.670013,443.670013,443.670013,443.670013,0
NYA,05-08-1970,443.459991,443.459991,443.459991,443.459991,443.459991,0
NYA,06-08-1970,442.619995,442.619995,442.619995,442.619995,442.619995,0
NYA,07-08-1970,443.779999,443.779999,443.779999,443.779999,443.779999,0
NYA,10-08-1970,437.329987,437.329987,437.329987,437.329987,437.329987,0
NYA,11-08-1970,435,435,435,435,435,0
NYA,12-08-1970,432.98999,432.98999,432.98999,432.98999,432.98999,0
NYA,13-08-1970,429.190002,429.190002,429.190002,429.190002,429.190002,0
NYA,14-08-1970,431.089996,431.089996,431.089996,431.089996,431.089996,0
NYA,17-08-1970,431.730011,431.730011,431.730011,431.730011,431.730011,0
NYA,18-08-1970,436.480011,436.480011,436.480011,436.480011,436.480011,0
NYA,19-08-1970,440.5,440.5,440.5,440.5,440.5,0
NYA,20-08-1970,443.890015,443.890015,443.890015,443.890015,443.890015,0
NYA,21-08-1970,453.079987,453.079987,453.079987,453.079987,453.079987,0
NYA,24-08-1970,463.660004,463.660004,463.660004,463.660004,463.660004,0
NYA,25-08-1970,465.029999,465.029999,465.029999,465.029999,465.029999,0
NYA,26-08-1970,466.200012,466.200012,466.200012,466.200012,466.200012,0
NYA,27-08-1970,465.670013,465.670013,465.670013,465.670013,465.670013,0
NYA,28-08-1970,470.320007,470.320007,470.320007,470.320007,470.320007,0
NYA,31-08-1970,468.630005,468.630005,468.630005,468.630005,468.630005,0
NYA,01-09-1970,465.559998,465.559998,465.559998,465.559998,465.559998,0
NYA,02-09-1970,465.350006,465.350006,465.350006,465.350006,465.350006,0
NYA,03-09-1970,472.01001,472.01001,472.01001,472.01001,472.01001,0
NYA,04-09-1970,476.980011,476.980011,476.980011,476.980011,476.980011,0
NYA,08-09-1970,478.670013,478.670013,478.670013,478.670013,478.670013,0
NYA,09-09-1970,477.299988,477.299988,477.299988,477.299988,477.299988,0
NYA,10-09-1970,474.649994,474.649994,474.649994,474.649994,474.649994,0
NYA,11-09-1970,476.23999,476.23999,476.23999,476.23999,476.23999,0
NYA,14-09-1970,473.910004,473.910004,473.910004,473.910004,473.910004,0
NYA,15-09-1970,469.369995,469.369995,469.369995,469.369995,469.369995,0
NYA,16-09-1970,472.01001,472.01001,472.01001,472.01001,472.01001,0
NYA,17-09-1970,475.820007,475.820007,475.820007,475.820007,475.820007,0
NYA,18-09-1970,477.829987,477.829987,477.829987,477.829987,477.829987,0
NYA,21-09-1970,473.910004,473.910004,473.910004,473.910004,473.910004,0
NYA,22-09-1970,472.220001,472.220001,472.220001,472.220001,472.220001,0
NYA,23-09-1970,478.670013,478.670013,478.670013,478.670013,478.670013,0
NYA,24-09-1970,485.440002,485.440002,485.440002,485.440002,485.440002,0
NYA,25-09-1970,486.070007,486.070007,486.070007,486.070007,486.070007,0
NYA,28-09-1970,485.649994,485.649994,485.649994,485.649994,485.649994,0
NYA,29-09-1970,488.399994,488.399994,488.399994,488.399994,488.399994,0
NYA,30-09-1970,487.869995,487.869995,487.869995,487.869995,487.869995,0
NYA,01-10-1970,488.399994,488.399994,488.399994,488.399994,488.399994,0
NYA,02-10-1970,493.369995,493.369995,493.369995,493.369995,493.369995,0
NYA,05-10-1970,500.670013,500.670013,500.670013,500.670013,500.670013,0
NYA,06-10-1970,502.149994,502.149994,502.149994,502.149994,502.149994,0
NYA,07-10-1970,502.149994,502.149994,502.149994,502.149994,502.149994,0
NYA,08-10-1970,496.540009,496.540009,496.540009,496.540009,496.540009,0
NYA,09-10-1970,491.779999,491.779999,491.779999,491.779999,491.779999,0
NYA,12-10-1970,486.920013,486.920013,486.920013,486.920013,486.920013,0
NYA,13-10-1970,485.859985,485.859985,485.859985,485.859985,485.859985,0
NYA,14-10-1970,486.600006,486.600006,486.600006,486.600006,486.600006,0
NYA,15-10-1970,488.820007,488.820007,488.820007,488.820007,488.820007,0
NYA,16-10-1970,486.179993,486.179993,486.179993,486.179993,486.179993,0
NYA,19-10-1970,479.619995,479.619995,479.619995,479.619995,479.619995,0
NYA,20-10-1970,482.369995,482.369995,482.369995,482.369995,482.369995,0
NYA,21-10-1970,482.160004,482.160004,482.160004,482.160004,482.160004,0
NYA,22-10-1970,480.26001,480.26001,480.26001,480.26001,480.26001,0
NYA,23-10-1970,482.589996,482.589996,482.589996,482.589996,482.589996,0
NYA,26-10-1970,480.049988,480.049988,480.049988,480.049988,480.049988,0
NYA,27-10-1970,478.670013,478.670013,478.670013,478.670013,478.670013,0
NYA,28-10-1970,480.149994,480.149994,480.149994,480.149994,480.149994,0
NYA,29-10-1970,479.410004,479.410004,479.410004,479.410004,479.410004,0
NYA,30-10-1970,478.779999,478.779999,478.779999,478.779999,478.779999,0
NYA,02-11-1970,480.470001,480.470001,480.470001,480.470001,480.470001,0
NYA,03-11-1970,484.700012,484.700012,484.700012,484.700012,484.700012,0
NYA,04-11-1970,485.549988,485.549988,485.549988,485.549988,485.549988,0
NYA,05-11-1970,484.380005,484.380005,484.380005,484.380005,484.380005,0
NYA,06-11-1970,484.809998,484.809998,484.809998,484.809998,484.809998,0
NYA,09-11-1970,487.339996,487.339996,487.339996,487.339996,487.339996,0
NYA,10-11-1970,488.079987,488.079987,488.079987,488.079987,488.079987,0
NYA,11-11-1970,489.670013,489.670013,489.670013,489.670013,489.670013,0
NYA,12-11-1970,484.380005,484.380005,484.380005,484.380005,484.380005,0
NYA,13-11-1970,479.839996,479.839996,479.839996,479.839996,479.839996,0
NYA,16-11-1970,478.98999,478.98999,478.98999,478.98999,478.98999,0
NYA,17-11-1970,479.309998,479.309998,479.309998,479.309998,479.309998,0
NYA,18-11-1970,475.820007,475.820007,475.820007,475.820007,475.820007,0
NYA,19-11-1970,476.23999,476.23999,476.23999,476.23999,476.23999,0
NYA,20-11-1970,480.790009,480.790009,480.790009,480.790009,480.790009,0
NYA,23-11-1970,483.540009,483.540009,483.540009,483.540009,483.540009,0
NYA,24-11-1970,486.390015,486.390015,486.390015,486.390015,486.390015,0
NYA,25-11-1970,488.290009,488.290009,488.290009,488.290009,488.290009,0
NYA,27-11-1970,493.160004,493.160004,493.160004,493.160004,493.160004,0
NYA,30-11-1970,501.299988,501.299988,501.299988,501.299988,501.299988,0
NYA,01-12-1970,502.890015,502.890015,502.890015,502.890015,502.890015,0
NYA,02-12-1970,509.019989,509.019989,509.019989,509.019989,509.019989,0
NYA,03-12-1970,511.450012,511.450012,511.450012,511.450012,511.450012,0
NYA,04-12-1970,514.409973,514.409973,514.409973,514.409973,514.409973,0
NYA,07-12-1970,517.47998,517.47998,517.47998,517.47998,517.47998,0
NYA,08-12-1970,514.940002,514.940002,514.940002,514.940002,514.940002,0
NYA,09-12-1970,515.150024,515.150024,515.150024,515.150024,515.150024,0
NYA,10-12-1970,517.059998,517.059998,517.059998,517.059998,517.059998,0
NYA,11-12-1970,518.960022,518.960022,518.960022,518.960022,518.960022,0
NYA,14-12-1970,516,516,516,516,516,0
NYA,15-12-1970,515.26001,515.26001,515.26001,515.26001,515.26001,0
NYA,16-12-1970,515.890015,515.890015,515.890015,515.890015,515.890015,0
NYA,17-12-1970,517.580017,517.580017,517.580017,517.580017,517.580017,0
NYA,18-12-1970,518.75,518.75,518.75,518.75,518.75,0
NYA,21-12-1970,517.369995,517.369995,517.369995,517.369995,517.369995,0
NYA,22-12-1970,518.01001,518.01001,518.01001,518.01001,518.01001,0
NYA,23-12-1970,518.75,518.75,518.75,518.75,518.75,0
NYA,24-12-1970,522.030029,522.030029,522.030029,522.030029,522.030029,0
NYA,28-12-1970,524.77002,524.77002,524.77002,524.77002,524.77002,0
NYA,29-12-1970,530.700012,530.700012,530.700012,530.700012,530.700012,0
NYA,30-12-1970,531.75,531.75,531.75,531.75,531.75,0
NYA,31-12-1970,531.119995,531.119995,531.119995,531.119995,531.119995,0
NYA,04-01-1971,525.830017,525.830017,525.830017,525.830017,525.830017,0
NYA,05-01-1971,530.059998,530.059998,530.059998,530.059998,530.059998,0
NYA,06-01-1971,533.869995,533.869995,533.869995,533.869995,533.869995,0
NYA,07-01-1971,534.179993,534.179993,534.179993,534.179993,534.179993,0
NYA,08-01-1971,533.549988,533.549988,533.549988,533.549988,533.549988,0
NYA,11-01-1971,532.919983,532.919983,532.919983,532.919983,532.919983,0
NYA,12-01-1971,538.099976,538.099976,538.099976,538.099976,538.099976,0
NYA,13-01-1971,537.669983,537.669983,537.669983,537.669983,537.669983,0
NYA,14-01-1971,539.369995,539.369995,539.369995,539.369995,539.369995,0
NYA,15-01-1971,540.950012,540.950012,540.950012,540.950012,540.950012,0
NYA,18-01-1971,542.859985,542.859985,542.859985,542.859985,542.859985,0
NYA,19-01-1971,544.440002,544.440002,544.440002,544.440002,544.440002,0
NYA,20-01-1971,544.859985,544.859985,544.859985,544.859985,544.859985,0
NYA,21-01-1971,547.400024,547.400024,547.400024,547.400024,547.400024,0
NYA,22-01-1971,551,551,551,551,551,0
NYA,25-01-1971,553.530029,553.530029,553.530029,553.530029,553.530029,0
NYA,26-01-1971,555.02002,555.02002,555.02002,555.02002,555.02002,0
NYA,27-01-1971,551.099976,551.099976,551.099976,551.099976,551.099976,0
NYA,28-01-1971,553.01001,553.01001,553.01001,553.01001,553.01001,0
NYA,29-01-1971,556.599976,556.599976,556.599976,556.599976,556.599976,0
NYA,01-02-1971,559.97998,559.97998,559.97998,559.97998,559.97998,0
NYA,02-02-1971,560.409973,560.409973,560.409973,560.409973,560.409973,0
NYA,03-02-1971,561.780029,561.780029,561.780029,561.780029,561.780029,0
NYA,04-02-1971,562.099976,562.099976,562.099976,562.099976,562.099976,0
NYA,05-02-1971,564.210022,564.210022,564.210022,564.210022,564.210022,0
NYA,08-02-1971,567.390015,567.390015,567.390015,567.390015,567.390015,0
NYA,09-02-1971,567.280029,567.280029,567.280029,567.280029,567.280029,0
NYA,10-02-1971,566.650024,566.650024,566.650024,566.650024,566.650024,0
NYA,11-02-1971,569.400024,569.400024,569.400024,569.400024,569.400024,0
NYA,12-02-1971,572.669983,572.669983,572.669983,572.669983,572.669983,0
NYA,16-02-1971,574.049988,574.049988,574.049988,574.049988,574.049988,0
NYA,17-02-1971,571.400024,571.400024,571.400024,571.400024,571.400024,0
NYA,18-02-1971,567.599976,567.599976,567.599976,567.599976,567.599976,0
NYA,19-02-1971,562.52002,562.52002,562.52002,562.52002,562.52002,0
NYA,22-02-1971,556.390015,556.390015,556.390015,556.390015,556.390015,0
NYA,23-02-1971,558.929993,558.929993,558.929993,558.929993,558.929993,0
NYA,24-02-1971,562.840027,562.840027,562.840027,562.840027,562.840027,0
NYA,25-02-1971,563.690002,563.690002,563.690002,563.690002,563.690002,0
NYA,26-02-1971,562.419983,562.419983,562.419983,562.419983,562.419983,0
NYA,01-03-1971,564,564,564,564,564,0
NYA,02-03-1971,564,564,564,564,564,0
NYA,03-03-1971,564.109985,564.109985,564.109985,564.109985,564.109985,0
NYA,04-03-1971,569.919983,569.919983,569.919983,569.919983,569.919983,0
NYA,05-03-1971,575.950012,575.950012,575.950012,575.950012,575.950012,0
NYA,08-03-1971,578.590027,578.590027,578.590027,578.590027,578.590027,0
NYA,09-03-1971,579.549988,579.549988,579.549988,579.549988,579.549988,0
